<<<<<<< HEAD
Microbe	NCBI_id	Drug	Pubchem_id	Reference
Parasutterella	577310	Stevioside	442089	MagMD
Parasutterella	577310	Isoquercetin	5280804	MagMD
Parasutterella	577310	5-Fluorouracil	3385	MagMD
Parasutterella excrementihominis	487175	Rutin	5280805	MagMD
Parasutterella excrementihominis	487175	Rebaudioside A	6918840	MagMD
Parasutterella excrementihominis	487175	Stevioside	442089	MagMD
Parasutterella excrementihominis	487175	Isoquercetin	5280804	MagMD
Parasutterella excrementihominis	487175	5-Fluorouracil	3385	MagMD
Parvimonas micra	33033	5-Fluorouracil	3385	MagMD
Pauljensenia	2740557	Rutin	5280805	MagMD
Pauljensenia	2740557	Poncirin	442456	MagMD
Pauljensenia	2740557	Naringin	442428	MagMD
Pauljensenia	2740557	Ginsenoside	3086007	MagMD
Pauljensenia	2740557	Rebaudioside A	6918840	MagMD
Pauljensenia	2740557	Stevioside	442089	MagMD
Pauljensenia	2740557	Isoquercetin	5280804	MagMD
Pauljensenia	2740557	Sorivudine	5282192	MagMD
Pauljensenia	2740557	5-Fluorouracil	3385	MagMD
Pediococcus acidilactici	1254	Rutin	5280805	MagMD
Pediococcus acidilactici	1254	Poncirin	442456	MagMD
Pediococcus acidilactici	1254	Naringin	442428	MagMD
Pediococcus acidilactici	1254	Ginsenoside	3086007	MagMD
Pediococcus acidilactici	1254	Rebaudioside A	6918840	MagMD
Pediococcus acidilactici	1254	Stevioside	442089	MagMD
Pediococcus acidilactici	1254	Isoquercetin	5280804	MagMD
Pediococcus acidilactici	1254	5-Fluorouracil	3385	MagMD
Pediococcus pentosaceus	1255	5-Fluorouracil	3385	MagMD
Pelistega indica	1414851	Rutin	5280805	MagMD
Pelistega indica	1414851	Rebaudioside A	6918840	MagMD
Pelistega indica	1414851	Stevioside	442089	MagMD
Pelistega indica	1414851	Isoquercetin	5280804	MagMD
Pelistega indica	1414851	Tryptophan	6305	MagMD
Pelistega indica	1414851	5-Fluorouracil	3385	MagMD
Peptococcaceae	186807	5-Fluorouracil	3385	MagMD
Peptococcus niger	2741	5-Fluorouracil	3385	MagMD
Peptostreptococcus	1257	Rutin	5280805	MagMD
Peptostreptococcus	1257	Rebaudioside A	6918840	MagMD
Peptostreptococcus	1257	Stevioside	442089	MagMD
Peptostreptococcus	1257	Isoquercetin	5280804	MagMD
Peptostreptococcus	1257	Sorivudine	5282192	MagMD
Peptostreptococcus	1257	5-Fluorouracil	3385	MagMD
Peptostreptococcus anaerobius	1261	Rutin	5280805	MagMD
Peptostreptococcus anaerobius	1261	Rebaudioside A	6918840	MagMD
Peptostreptococcus anaerobius	1261	Stevioside	442089	MagMD
Peptostreptococcus anaerobius	1261	Isoquercetin	5280804	MagMD
Peptostreptococcus anaerobius	1261	5-Fluorouracil	3385	MagMD
Peptostreptococcus russellii	215200	Rutin	5280805	MagMD
Peptostreptococcus russellii	215200	Rebaudioside A	6918840	MagMD
Peptostreptococcus russellii	215200	Stevioside	442089	MagMD
Peptostreptococcus russellii	215200	Isoquercetin	5280804	MagMD
Peptostreptococcus russellii	215200	Sorivudine	5282192	MagMD
Peptostreptococcus russellii	215200	5-Fluorouracil	3385	MagMD
Peptostreptococcus stomatis	341694	Rutin	5280805	MagMD
Peptostreptococcus stomatis	341694	Rebaudioside A	6918840	MagMD
Peptostreptococcus stomatis	341694	Stevioside	442089	MagMD
Peptostreptococcus stomatis	341694	Isoquercetin	5280804	MagMD
Peptostreptococcus stomatis	341694	Sorivudine	5282192	MagMD
Peptostreptococcus stomatis	341694	5-Fluorouracil	3385	MagMD
Phascolarctobacterium	33024	5-Fluorouracil	3385	MagMD
Phascolarctobacterium faecium	33025	5-Fluorouracil	3385	MagMD
Phocea massiliensis	1841867	Sorivudine	5282192	MagMD
Phocea massiliensis	1841867	5-Fluorouracil	3385	MagMD
Phoenicibacter massiliensis	1944646	5-Fluorouracil	3385	MagMD
Phyllobacterium	28100	Rutin	5280805	MagMD
Phyllobacterium	28100	Rebaudioside A	6918840	MagMD
Phyllobacterium	28100	Stevioside	442089	MagMD
Phyllobacterium	28100	Isoquercetin	5280804	MagMD
Phyllobacterium	28100	5-Fluorouracil	3385	MagMD
Plesiomonas shigelloides	703	Rutin	5280805	MagMD
Plesiomonas shigelloides	703	Rebaudioside A	6918840	MagMD
Plesiomonas shigelloides	703	Stevioside	442089	MagMD
Plesiomonas shigelloides	703	Isoquercetin	5280804	MagMD
Plesiomonas shigelloides	703	Tryptophan	6305	MagMD
Plesiomonas shigelloides	703	5-Fluorouracil	3385	MagMD
Pluralibacter gergoviae	61647	Rutin	5280805	MagMD
Pluralibacter gergoviae	61647	Rebaudioside A	6918840	MagMD
Pluralibacter gergoviae	61647	Stevioside	442089	MagMD
Pluralibacter gergoviae	61647	Isoquercetin	5280804	MagMD
Pluralibacter gergoviae	61647	Sorivudine	5282192	MagMD
Pluralibacter gergoviae	61647	5-Fluorouracil	3385	MagMD
Porphyromonas	836	Rutin	5280805	MagMD
Porphyromonas	836	Rebaudioside A	6918840	MagMD
Porphyromonas	836	Stevioside	442089	MagMD
Porphyromonas	836	Isoquercetin	5280804	MagMD
Porphyromonas	836	Tryptophan	6305	MagMD
Porphyromonas	836	Sorivudine	5282192	MagMD
Porphyromonas	836	5-Fluorouracil	3385	MagMD
Porphyromonas asaccharolytica	28123	Tryptophan	6305	MagMD
Porphyromonas asaccharolytica	28123	Sorivudine	5282192	MagMD
Porphyromonas asaccharolytica	28123	5-Fluorouracil	3385	MagMD
Porphyromonas bennonis	501496	Rutin	5280805	MagMD
Porphyromonas bennonis	501496	Rebaudioside A	6918840	MagMD
Porphyromonas bennonis	501496	Stevioside	442089	MagMD
Porphyromonas bennonis	501496	Isoquercetin	5280804	MagMD
Porphyromonas bennonis	501496	Sorivudine	5282192	MagMD
Porphyromonas bennonis	501496	5-Fluorouracil	3385	MagMD
Porphyromonas endodontalis	28124	5-Fluorouracil	3385	MagMD
Porphyromonas gingivalis	837	Tryptophan	6305	MagMD
Porphyromonas gingivalis	837	Sorivudine	5282192	MagMD
Porphyromonas gingivalis	837	5-Fluorouracil	3385	MagMD
Porphyromonas somerae	322095	Sorivudine	5282192	MagMD
Porphyromonas somerae	322095	5-Fluorouracil	3385	MagMD
Porphyromonas uenonis	281920	Sorivudine	5282192	MagMD
Porphyromonas uenonis	281920	5-Fluorouracil	3385	MagMD
Prevotella	838	Rutin	5280805	MagMD
Prevotella	838	Poncirin	442456	MagMD
Prevotella	838	Naringin	442428	MagMD
Prevotella	838	Ginsenoside	3086007	MagMD
Prevotella	838	Rebaudioside A	6918840	MagMD
Prevotella	838	Stevioside	442089	MagMD
Prevotella	838	Isoquercetin	5280804	MagMD
Prevotella	838	Tryptophan	6305	MagMD
Prevotella	838	Sorivudine	5282192	MagMD
Prevotella	838	5-Fluorouracil	3385	MagMD
Prevotella amnii	419005	Sorivudine	5282192	MagMD
Prevotella amnii	419005	5-Fluorouracil	3385	MagMD
Prevotella bergensis	242750	Rutin	5280805	MagMD
Prevotella bergensis	242750	Poncirin	442456	MagMD
Prevotella bergensis	242750	Naringin	442428	MagMD
Prevotella bergensis	242750	Ginsenoside	3086007	MagMD
Prevotella bergensis	242750	Rebaudioside A	6918840	MagMD
Prevotella bergensis	242750	Stevioside	442089	MagMD
Prevotella bergensis	242750	Isoquercetin	5280804	MagMD
Prevotella bergensis	242750	Sorivudine	5282192	MagMD
Prevotella bergensis	242750	5-Fluorouracil	3385	MagMD
Prevotella bivia	28125	Sorivudine	5282192	MagMD
Prevotella bivia	28125	5-Fluorouracil	3385	MagMD
Prevotella buccae	28126	Rutin	5280805	MagMD
Prevotella buccae	28126	Poncirin	442456	MagMD
Prevotella buccae	28126	Naringin	442428	MagMD
Prevotella buccae	28126	Ginsenoside	3086007	MagMD
Prevotella buccae	28126	Rebaudioside A	6918840	MagMD
Prevotella buccae	28126	Stevioside	442089	MagMD
Prevotella buccae	28126	Isoquercetin	5280804	MagMD
Prevotella buccae	28126	Sorivudine	5282192	MagMD
Prevotella buccae	28126	5-Fluorouracil	3385	MagMD
Prevotella buccalis	28127	Rutin	5280805	MagMD
Prevotella buccalis	28127	Poncirin	442456	MagMD
Prevotella buccalis	28127	Naringin	442428	MagMD
Prevotella buccalis	28127	Ginsenoside	3086007	MagMD
Prevotella buccalis	28127	Rebaudioside A	6918840	MagMD
Prevotella buccalis	28127	Stevioside	442089	MagMD
Prevotella buccalis	28127	Isoquercetin	5280804	MagMD
Prevotella buccalis	28127	Sorivudine	5282192	MagMD
Prevotella buccalis	28127	5-Fluorouracil	3385	MagMD
Prevotella colorans	1703337	Rutin	5280805	MagMD
Prevotella colorans	1703337	Poncirin	442456	MagMD
Prevotella colorans	1703337	Naringin	442428	MagMD
Prevotella colorans	1703337	Ginsenoside	3086007	MagMD
Prevotella colorans	1703337	Rebaudioside A	6918840	MagMD
Prevotella colorans	1703337	Stevioside	442089	MagMD
Prevotella colorans	1703337	Isoquercetin	5280804	MagMD
Prevotella colorans	1703337	Sorivudine	5282192	MagMD
Prevotella colorans	1703337	5-Fluorouracil	3385	MagMD
Prevotella copri	165179	Rutin	5280805	MagMD
Prevotella copri	165179	Poncirin	442456	MagMD
Prevotella copri	165179	Naringin	442428	MagMD
Prevotella copri	165179	Ginsenoside	3086007	MagMD
Prevotella copri	165179	Rebaudioside A	6918840	MagMD
Prevotella copri	165179	Stevioside	442089	MagMD
Prevotella copri	165179	Isoquercetin	5280804	MagMD
Prevotella copri	165179	Sorivudine	5282192	MagMD
Prevotella copri	165179	5-Fluorouracil	3385	MagMD
Prevotella copri	165179	Digoxin	2724385	MagMD
Prevotella copri	165179	Clofazimine	2794	MagMD
Prevotella copri	165179	Dolasetron	3033818	MagMD
Prevotella copri	165179	Duloxetine	60835	MagMD
Prevotella copri	165179	Ketoconazole	3823	MagMD
Prevotella copri	165179	Ketoprofen	3825	MagMD
Prevotella copri	165179	Levonorgestrel	13109	MagMD
Prevotella copri	165179	Lovastatin	53232	MagMD
Prevotella copri	165179	Misoprostol	5282381	MagMD
Prevotella copri	165179	Mycophenolate mofetil	5281078	MagMD
Prevotella copri	165179	Praziquantel	4891	MagMD
Prevotella copri	165179	Risperidone	5073	MagMD
Prevotella copri	165179	Spironolactone	5833	MagMD
Prevotella copri	165179	Torsemide	41781	MagMD
Prevotella corporis	28128	Sorivudine	5282192	MagMD
Prevotella denticola	28129	Rutin	5280805	MagMD
Prevotella denticola	28129	Rebaudioside A	6918840	MagMD
Prevotella denticola	28129	Stevioside	442089	MagMD
Prevotella denticola	28129	Isoquercetin	5280804	MagMD
Prevotella denticola	28129	Sorivudine	5282192	MagMD
Prevotella denticola	28129	5-Fluorouracil	3385	MagMD
Prevotella disiens	28130	Sorivudine	5282192	MagMD
Prevotella disiens	28130	5-Fluorouracil	3385	MagMD
Prevotella intermedia	28131	Tryptophan	6305	MagMD
Prevotella intermedia	28131	Sorivudine	5282192	MagMD
Prevotella intermedia	28131	5-Fluorouracil	3385	MagMD
Prevotella lascolaii	1776379	Rutin	5280805	MagMD
Prevotella lascolaii	1776379	Poncirin	442456	MagMD
Prevotella lascolaii	1776379	Naringin	442428	MagMD
Prevotella lascolaii	1776379	Ginsenoside	3086007	MagMD
Prevotella lascolaii	1776379	Rebaudioside A	6918840	MagMD
Prevotella lascolaii	1776379	Stevioside	442089	MagMD
Prevotella lascolaii	1776379	Isoquercetin	5280804	MagMD
Prevotella lascolaii	1776379	Sorivudine	5282192	MagMD
Prevotella lascolaii	1776379	5-Fluorouracil	3385	MagMD
Prevotella melaninogenica	28132	Sorivudine	5282192	MagMD
Prevotella melaninogenica	28132	5-Fluorouracil	3385	MagMD
Prevotella multisaccharivorax	310514	Rutin	5280805	MagMD
Prevotella multisaccharivorax	310514	Poncirin	442456	MagMD
Prevotella multisaccharivorax	310514	Naringin	442428	MagMD
Prevotella multisaccharivorax	310514	Ginsenoside	3086007	MagMD
Prevotella multisaccharivorax	310514	Rebaudioside A	6918840	MagMD
Prevotella multisaccharivorax	310514	Stevioside	442089	MagMD
Prevotella multisaccharivorax	310514	Isoquercetin	5280804	MagMD
Prevotella multisaccharivorax	310514	Sorivudine	5282192	MagMD
Prevotella multisaccharivorax	310514	5-Fluorouracil	3385	MagMD
Prevotella nigrescens	28133	Tryptophan	6305	MagMD
Prevotella nigrescens	28133	Sorivudine	5282192	MagMD
Prevotella nigrescens	28133	5-Fluorouracil	3385	MagMD
Prevotella oralis	28134	Rutin	5280805	MagMD
Prevotella oralis	28134	Poncirin	442456	MagMD
Prevotella oralis	28134	Naringin	442428	MagMD
Prevotella oralis	28134	Ginsenoside	3086007	MagMD
Prevotella oralis	28134	Rebaudioside A	6918840	MagMD
Prevotella oralis	28134	Stevioside	442089	MagMD
Prevotella oralis	28134	Isoquercetin	5280804	MagMD
Prevotella oralis	28134	Sorivudine	5282192	MagMD
Prevotella oralis	28134	5-Fluorouracil	3385	MagMD
Prevotella oris	28135	Rutin	5280805	MagMD
Prevotella oris	28135	Poncirin	442456	MagMD
Prevotella oris	28135	Naringin	442428	MagMD
Prevotella oris	28135	Ginsenoside	3086007	MagMD
Prevotella oris	28135	Rebaudioside A	6918840	MagMD
Prevotella oris	28135	Stevioside	442089	MagMD
Prevotella oris	28135	Isoquercetin	5280804	MagMD
Prevotella oris	28135	Sorivudine	5282192	MagMD
Prevotella oris	28135	5-Fluorouracil	3385	MagMD
Prevotella salivae	228604	Rutin	5280805	MagMD
Prevotella salivae	228604	Poncirin	442456	MagMD
Prevotella salivae	228604	Naringin	442428	MagMD
Prevotella salivae	228604	Ginsenoside	3086007	MagMD
Prevotella salivae	228604	Rebaudioside A	6918840	MagMD
Prevotella salivae	228604	Stevioside	442089	MagMD
Prevotella salivae	228604	Isoquercetin	5280804	MagMD
Prevotella salivae	228604	Sorivudine	5282192	MagMD
Prevotella salivae	228604	5-Fluorouracil	3385	MagMD
Prevotella stercorea	363265	Poncirin	442456	MagMD
Prevotella stercorea	363265	Rutin	5280805	MagMD
Prevotella stercorea	363265	Naringin	442428	MagMD
Prevotella stercorea	363265	Ginsenoside	3086007	MagMD
Prevotella stercorea	363265	Sorivudine	5282192	MagMD
Prevotella stercorea	363265	5-Fluorouracil	3385	MagMD
Prevotella timonensis	386414	Rutin	5280805	MagMD
Prevotella timonensis	386414	Poncirin	442456	MagMD
Prevotella timonensis	386414	Naringin	442428	MagMD
Prevotella timonensis	386414	Ginsenoside	3086007	MagMD
Prevotella timonensis	386414	Rebaudioside A	6918840	MagMD
Prevotella timonensis	386414	Stevioside	442089	MagMD
Prevotella timonensis	386414	Isoquercetin	5280804	MagMD
Prevotella timonensis	386414	Sorivudine	5282192	MagMD
Prevotella timonensis	386414	5-Fluorouracil	3385	MagMD
Prevotella veroralis	28137	Rutin	5280805	MagMD
Prevotella veroralis	28137	Rebaudioside A	6918840	MagMD
Prevotella veroralis	28137	Stevioside	442089	MagMD
Prevotella veroralis	28137	Isoquercetin	5280804	MagMD
Prevotella veroralis	28137	Sorivudine	5282192	MagMD
Prevotellamassilia	1926672	Rutin	5280805	MagMD
Prevotellamassilia	1926672	Rebaudioside A	6918840	MagMD
Prevotellamassilia	1926672	Stevioside	442089	MagMD
Prevotellamassilia	1926672	Isoquercetin	5280804	MagMD
Prevotellamassilia	1926672	Sorivudine	5282192	MagMD
Prevotellamassilia	1926672	5-Fluorouracil	3385	MagMD
Prevotellamassilia timonensis	1852370	Sorivudine	5282192	MagMD
Prevotellamassilia timonensis	1852370	5-Fluorouracil	3385	MagMD
Propionibacteriaceae	31957	Rutin	5280805	MagMD
Propionibacteriaceae	31957	Poncirin	442456	MagMD
Propionibacteriaceae	31957	Naringin	442428	MagMD
Propionibacteriaceae	31957	Ginsenoside	3086007	MagMD
Propionibacteriaceae	31957	Rebaudioside A	6918840	MagMD
Propionibacteriaceae	31957	Stevioside	442089	MagMD
Propionibacteriaceae	31957	Isoquercetin	5280804	MagMD
Propionibacteriaceae	31957	5-Fluorouracil	3385	MagMD
Propionibacterium freudenreichii	1744	Rutin	5280805	MagMD
Propionibacterium freudenreichii	1744	Rebaudioside A	6918840	MagMD
Propionibacterium freudenreichii	1744	Stevioside	442089	MagMD
Propionibacterium freudenreichii	1744	Isoquercetin	5280804	MagMD
Propionibacterium freudenreichii	1744	Sorivudine	5282192	MagMD
Propionibacterium freudenreichii	1744	5-Fluorouracil	3385	MagMD
Proteus mirabilis	584	Rutin	5280805	MagMD
Proteus mirabilis	584	Poncirin	442456	MagMD
Proteus mirabilis	584	Naringin	442428	MagMD
Proteus mirabilis	584	Ginsenoside	3086007	MagMD
Proteus mirabilis	584	Rebaudioside A	6918840	MagMD
Proteus mirabilis	584	Stevioside	442089	MagMD
Proteus mirabilis	584	Isoquercetin	5280804	MagMD
Proteus mirabilis	584	5-Fluorouracil	3385	MagMD
Proteus penneri	102862	Rutin	5280805	MagMD
Proteus penneri	102862	Poncirin	442456	MagMD
Proteus penneri	102862	Naringin	442428	MagMD
Proteus penneri	102862	Ginsenoside	3086007	MagMD
Proteus penneri	102862	Rebaudioside A	6918840	MagMD
Proteus penneri	102862	Stevioside	442089	MagMD
Proteus penneri	102862	Isoquercetin	5280804	MagMD
Proteus penneri	102862	Sorivudine	5282192	MagMD
Proteus penneri	102862	5-Fluorouracil	3385	MagMD
Proteus terrae	1574161	Rutin	5280805	MagMD
Proteus terrae	1574161	Poncirin	442456	MagMD
Proteus terrae	1574161	Naringin	442428	MagMD
Proteus terrae	1574161	Ginsenoside	3086007	MagMD
Proteus terrae	1574161	Rebaudioside A	6918840	MagMD
Proteus terrae	1574161	Stevioside	442089	MagMD
Proteus terrae	1574161	Isoquercetin	5280804	MagMD
Proteus terrae	1574161	Tryptophan	6305	MagMD
Proteus terrae	1574161	Sorivudine	5282192	MagMD
Proteus terrae	1574161	5-Fluorouracil	3385	MagMD
Provencibacterium massiliense	1841868	Rutin	5280805	MagMD
Provencibacterium massiliense	1841868	Poncirin	442456	MagMD
Provencibacterium massiliense	1841868	Naringin	442428	MagMD
Provencibacterium massiliense	1841868	Ginsenoside	3086007	MagMD
Provencibacterium massiliense	1841868	Rebaudioside A	6918840	MagMD
Provencibacterium massiliense	1841868	Stevioside	442089	MagMD
Provencibacterium massiliense	1841868	Isoquercetin	5280804	MagMD
Provencibacterium massiliense	1841868	Sorivudine	5282192	MagMD
Provencibacterium massiliense	1841868	5-Fluorouracil	3385	MagMD
Providencia alcalifaciens	126385	Rutin	5280805	MagMD
Providencia alcalifaciens	126385	Rebaudioside A	6918840	MagMD
Providencia alcalifaciens	126385	Stevioside	442089	MagMD
Providencia alcalifaciens	126385	Isoquercetin	5280804	MagMD
Providencia alcalifaciens	126385	Tryptophan	6305	MagMD
Providencia alcalifaciens	126385	Sorivudine	5282192	MagMD
Providencia alcalifaciens	126385	5-Fluorouracil	3385	MagMD
Providencia rustigianii	158850	Rutin	5280805	MagMD
Providencia rustigianii	158850	Rebaudioside A	6918840	MagMD
Providencia rustigianii	158850	Stevioside	442089	MagMD
Providencia rustigianii	158850	Isoquercetin	5280804	MagMD
Providencia rustigianii	158850	Tryptophan	6305	MagMD
Providencia rustigianii	158850	Sorivudine	5282192	MagMD
Providencia rustigianii	158850	5-Fluorouracil	3385	MagMD
Pseudescherichia vulneris	566	Rutin	5280805	MagMD
Pseudescherichia vulneris	566	Rebaudioside A	6918840	MagMD
Pseudescherichia vulneris	566	Stevioside	442089	MagMD
Pseudescherichia vulneris	566	Isoquercetin	5280804	MagMD
Pseudescherichia vulneris	566	Sorivudine	5282192	MagMD
Pseudescherichia vulneris	566	5-Fluorouracil	3385	MagMD
Pseudoflavonifractor	1017280	Rutin	5280805	MagMD
Pseudoflavonifractor	1017280	Poncirin	442456	MagMD
Pseudoflavonifractor	1017280	Naringin	442428	MagMD
Pseudoflavonifractor	1017280	Ginsenoside	3086007	MagMD
Pseudoflavonifractor	1017280	Rebaudioside A	6918840	MagMD
Pseudoflavonifractor	1017280	Stevioside	442089	MagMD
Pseudoflavonifractor	1017280	Isoquercetin	5280804	MagMD
Pseudoflavonifractor	1017280	Tryptophan	6305	MagMD
Pseudoflavonifractor	1017280	Sorivudine	5282192	MagMD
Pseudoflavonifractor	1017280	5-Fluorouracil	3385	MagMD
Pseudoflavonifractor capillosus	106588	Rutin	5280805	MagMD
Pseudoflavonifractor capillosus	106588	Poncirin	442456	MagMD
Pseudoflavonifractor capillosus	106588	Naringin	442428	MagMD
Pseudoflavonifractor capillosus	106588	Ginsenoside	3086007	MagMD
Pseudoflavonifractor capillosus	106588	Rebaudioside A	6918840	MagMD
Pseudoflavonifractor capillosus	106588	Stevioside	442089	MagMD
Pseudoflavonifractor capillosus	106588	Isoquercetin	5280804	MagMD
Pseudoflavonifractor capillosus	106588	Sorivudine	5282192	MagMD
Pseudoflavonifractor capillosus	106588	5-Fluorouracil	3385	MagMD
Pseudomonadaceae	135621	Rutin	5280805	MagMD
Pseudomonadaceae	135621	Rebaudioside A	6918840	MagMD
Pseudomonadaceae	135621	Stevioside	442089	MagMD
Pseudomonadaceae	135621	Isoquercetin	5280804	MagMD
Pseudomonadaceae	135621	Sorivudine	5282192	MagMD
Pseudomonadaceae	135621	5-Fluorouracil	3385	MagMD
Pseudomonas aeruginosa	287	Rutin	5280805	MagMD
Pseudomonas aeruginosa	287	Rebaudioside A	6918840	MagMD
Pseudomonas aeruginosa	287	Stevioside	442089	MagMD
Pseudomonas aeruginosa	287	Isoquercetin	5280804	MagMD
Pseudomonas aeruginosa	287	Sorivudine	5282192	MagMD
Pseudomonas aeruginosa	287	5-Fluorouracil	3385	MagMD
Pseudomonas citronellolis	53408	Rutin	5280805	MagMD
Pseudomonas citronellolis	53408	Rebaudioside A	6918840	MagMD
Pseudomonas citronellolis	53408	Stevioside	442089	MagMD
Pseudomonas citronellolis	53408	Isoquercetin	5280804	MagMD
Pseudomonas citronellolis	53408	Sorivudine	5282192	MagMD
Pseudomonas citronellolis	53408	5-Fluorouracil	3385	MagMD
Pygmaiobacter	1929305	Sorivudine	5282192	MagMD
Pygmaiobacter	1929305	5-Fluorouracil	3385	MagMD
Pygmaiobacter massiliensis	1917873	Rutin	5280805	MagMD
Pygmaiobacter massiliensis	1917873	Rebaudioside A	6918840	MagMD
Pygmaiobacter massiliensis	1917873	Stevioside	442089	MagMD
Pygmaiobacter massiliensis	1917873	Isoquercetin	5280804	MagMD
Pygmaiobacter massiliensis	1917873	Sorivudine	5282192	MagMD
Pygmaiobacter massiliensis	1917873	5-Fluorouracil	3385	MagMD
Pyramidobacter	638847	Sorivudine	5282192	MagMD
Pyramidobacter	638847	5-Fluorouracil	3385	MagMD
Pyramidobacter piscolens	638849	Sorivudine	5282192	MagMD
Pyramidobacter piscolens	638849	5-Fluorouracil	3385	MagMD
Ralstonia pickettii	329	Rutin	5280805	MagMD
Ralstonia pickettii	329	Rebaudioside A	6918840	MagMD
Ralstonia pickettii	329	Stevioside	442089	MagMD
Ralstonia pickettii	329	Isoquercetin	5280804	MagMD
Ralstonia pickettii	329	Sorivudine	5282192	MagMD
Ralstonia pickettii	329	5-Fluorouracil	3385	MagMD
